accx;accy;accz;time
396;-15796;-2740;49112
396;-15796;-2740;49284
392;-15800;-2852;49456
392;-15800;-2852;49628
392;-15800;-2852;49800
392;-15800;-2852;49972
392;-15800;-2852;50152
524;-15804;-2896;50324
524;-15804;-2896;50496
524;-15804;-2896;50668
524;-15804;-2896;50840
524;-15804;-2896;51012
524;-15804;-2896;51192
544;-15812;-2792;51364
544;-15812;-2792;51536
544;-15812;-2792;51708
544;-15812;-2792;51880
544;-15812;-2792;52052
544;-15812;-2792;52228
536;-15824;-2760;52404
536;-15824;-2760;52576
536;-15824;-2760;52748
536;-15824;-2760;52920
536;-15824;-2760;53092
536;-15824;-2760;53268
536;-15808;-2716;53440
536;-15808;-2716;53612
536;-15808;-2716;53784
536;-15808;-2716;53956
536;-15808;-2716;54132
536;-15808;-2716;54308
484;-15824;-2720;54480
484;-15824;-2720;54652
484;-15824;-2720;54824
484;-15824;-2720;54996
484;-15824;-2720;55176
460;-15856;-2804;55348
460;-15856;-2804;55520
460;-15856;-2804;55692
460;-15856;-2804;55864
460;-15856;-2804;56036
460;-15856;-2804;56216
408;-15832;-2844;56388
408;-15832;-2844;56560
408;-15832;-2844;56732
408;-15832;-2844;56904
408;-15832;-2844;57076
408;-15832;-2844;57252
460;-15812;-2860;57424
460;-15812;-2860;57600
460;-15812;-2860;57772
460;-15812;-2860;57944
460;-15812;-2860;58116
460;-15812;-2860;58292
512;-15796;-2848;58464
512;-15796;-2848;58636
512;-15796;-2848;58808
512;-15796;-2848;58980
512;-15796;-2848;59152
500;-15784;-2812;59332
500;-15784;-2812;59504
500;-15784;-2812;59676
500;-15784;-2812;59848
500;-15784;-2812;60020
500;-15784;-2812;60192
540;-15820;-2764;60372
540;-15820;-2764;60544
540;-15820;-2764;60716
540;-15820;-2764;60888
540;-15820;-2764;61060
540;-15820;-2764;61232
564;-15872;-2784;61412
564;-15872;-2784;61584
564;-15872;-2784;61756
564;-15872;-2784;61928
564;-15872;-2784;62100
564;-15872;-2784;62272
508;-15808;-2880;62448
508;-15808;-2880;62620
508;-15808;-2880;62792
508;-15808;-2880;62968
508;-15808;-2880;63140
500;-15796;-2912;63312
500;-15796;-2912;63488
500;-15796;-2912;63660
500;-15796;-2912;63832
500;-15796;-2912;64004
500;-15796;-2912;64176
584;-15864;-2920;64348
584;-15864;-2920;64528
584;-15864;-2920;64700
584;-15864;-2920;64872
584;-15864;-2920;65044
584;-15864;-2920;65216
568;-15884;-2956;65388
568;-15884;-2956;32
568;-15884;-2956;204
568;-15884;-2956;376
568;-15884;-2956;548
568;-15884;-2956;720
436;-15840;-2976;892
436;-15840;-2976;1072
436;-15840;-2976;1244
436;-15840;-2976;1416
436;-15840;-2976;1588
436;-15840;-2976;1760
384;-15788;-2960;1936
384;-15788;-2960;2108
384;-15788;-2960;2284
384;-15788;-2960;2456
384;-15788;-2960;2628
436;-15800;-2968;2800
436;-15800;-2968;2976
436;-15800;-2968;3148
436;-15800;-2968;3320
436;-15800;-2968;3492
436;-15800;-2968;3664
448;-15812;-2984;3836
448;-15812;-2984;4016
448;-15812;-2984;4188
448;-15812;-2984;4360
448;-15812;-2984;4532
448;-15812;-2984;4704
488;-15824;-3024;4876
488;-15824;-3024;5056
488;-15824;-3024;5228
488;-15824;-3024;5400
488;-15824;-3024;5572
488;-15824;-3024;5744
564;-15840;-2960;5916
564;-15840;-2960;6096
564;-15840;-2960;6268
564;-15840;-2960;6440
564;-15840;-2960;6612
548;-15836;-2920;6784
548;-15836;-2920;6956
548;-15836;-2920;7132
548;-15836;-2920;7304
548;-15836;-2920;7476
548;-15836;-2920;7652
496;-15820;15;0
3728;0;0;0
496;-15820;15;0
3900;0;0;0
496;-15820;15;0
4076;0;0;0
496;-15820;-3052;8344
496;-15820;-3052;8516
496;-15820;-3052;8688
468;-15828;-3100;8860
468;-15828;-3100;9032
468;-15828;-3100;9212
468;-15828;-3100;9384
468;-15828;-3100;9556
468;-15828;-3100;9728
476;-15820;-3048;9900
476;-15820;-3048;10072
476;-15820;-3048;10252
476;-15820;-3048;10424
476;-15820;-3048;10596
472;-15832;-3028;10768
472;-15832;-3028;10940
472;-15832;-3028;11112
472;-15832;-3028;11292
472;-15832;-3028;11464
472;-15832;-3028;11636
492;-15856;-3000;11808
492;-15856;-3000;11980
492;-15856;-3000;12152
492;-15856;-3000;12328
492;-15856;-3000;12500
492;-15856;-3000;12672
512;-15864;-2976;12848
512;-15864;-2976;13020
512;-15864;-2976;13196
512;-15864;-2976;13368
512;-15864;-2976;13540
512;-15864;-2976;13712
500;-15860;-2980;13884
500;-15860;-2980;14056
500;-15860;-2980;14236
500;-15860;-2980;14408
500;-15860;-2980;14580
500;-15860;-2980;14752
504;-15860;-3004;14924
504;-15860;-3004;15096
504;-15860;-3004;15276
504;-15860;-3004;15448
504;-15860;-3004;15620
520;-15872;-2964;15792
520;-15872;-2964;15964
520;-15872;-2964;16136
520;-15872;-2964;16316
520;-15872;-2964;16488
520;-15872;-2964;16660
536;-15828;-2976;16832
536;-15828;-2976;17004
536;-15828;-2976;17176
536;-15828;-2976;17352
536;-15828;-2976;17524
536;-15828;-2976;17696
584;-15864;-3036;17868
584;-15864;-3036;18044
584;-15864;-3036;18216
584;-15864;-3036;18392
584;-15864;-3036;18564
584;-15864;-3036;18736
616;-15884;-3032;18908
616;-15884;-3032;19080
616;-15884;-3032;19252
616;-15884;-3032;19432
616;-15884;-3032;19604
576;-15856;-2992;19776
576;-15856;-2992;19948
576;-15856;-2992;20120
576;-15856;-2992;20292
576;-15856;-2992;20472
576;-15856;-2992;20644
564;-15836;-2936;20816
564;-15836;-2936;20988
564;-15836;-2936;21160
564;-15836;-2936;21332
564;-15836;-2936;21512
564;-15836;-2936;21684
548;-15764;-2908;21856
548;-15764;-2908;22028
548;-15764;-2908;22200
548;-15764;-2908;22372
548;-15764;-2908;22548
548;-15764;-2908;22720
524;-15788;-2900;22892
524;-15788;-2900;23064
524;-15788;-2900;23236
524;-15788;-2900;23412
524;-15788;-2900;23588
520;-15792;-2920;23760
520;-15792;-2920;23932
520;-15792;-2920;24104
520;-15792;-2920;24276
520;-15792;-2920;24456
520;-15792;-2920;24628
472;-15764;-2876;24800
472;-15764;-2876;24972
472;-15764;-2876;25144
472;-15764;-2876;25316
472;-15764;-2876;25496
472;-15764;-2876;25668
408;-15828;-2880;25840
408;-15828;-2880;26012
408;-15828;-2880;26184
408;-15828;-2880;26356
408;-15828;-2880;26532
408;-15828;-2880;26704
476;-15876;-2884;26880
476;-15876;-2884;27052
476;-15876;-2884;27224
476;-15876;-2884;27396
476;-15876;-2884;27572
476;-15876;-2884;27744
548;-15856;-2848;27916
548;-15856;-2848;28088
548;-15856;-2848;28260
548;-15856;-2848;28432
548;-15856;-2848;28612
536;-15832;-2844;28784
536;-15832;-2844;28956
536;-15832;-2844;29128
536;-15832;-2844;29300
536;-15832;-2844;29472
536;-15832;-2844;29652
544;-15820;-2808;29824
544;-15820;-2808;29996
544;-15820;-2808;30168
544;-15820;-2808;30340
544;-15820;-2808;30512
544;-15820;-2808;30692
504;-15812;-2812;30864
504;-15812;-2812;31036
504;-15812;-2812;31208
504;-15812;-2812;31380
504;-15812;-2812;31552
504;-15812;-2812;31728
468;-15828;-2884;31900
468;-15828;-2884;32076
468;-15828;-2884;32248
468;-15828;-2884;32420
468;-15828;-2884;32592
504;-15840;-2948;32768
504;-15840;-2948;32940
504;-15840;-2948;33112
504;-15840;-2948;33284
504;-15840;-2948;33456
504;-15840;-2948;33628
488;-15868;-2928;33808
488;-15868;-2928;33980
488;-15868;-2928;34152
488;-15868;-2928;34324
488;-15868;-2928;34496
488;-15868;-2928;34668
468;-15872;-2972;34848
468;-15872;-2972;35020
468;-15872;-2972;35192
468;-15872;-2972;35364
468;-15872;-2972;35536
468;-15872;-2972;35708
512;-15800;-2968;35888
512;-15800;-2968;36060
512;-15800;-2968;36232
512;-15800;-2968;36404
512;-15800;-2968;36576
556;-15816;-2896;36752
556;-15816;-2896;36924
556;-15816;-2896;37096
556;-15816;-2896;37272
556;-15816;-2896;37444
556;-15816;-2896;37616
560;-15896;-2844;37792
560;-15896;-2844;37964
560;-15896;-2844;38136
560;-15896;-2844;38308
560;-15896;-2844;38480
560;-15896;-2844;38652
476;-15904;-2856;38832
476;-15904;-2856;39004
476;-15904;-2856;39176
476;-15904;-2856;39348
476;-15904;-2856;39520
476;-15904;-2856;39692
432;-15860;-2896;39872
432;-15860;-2896;40044
432;-15860;-2896;40216
432;-15860;-2896;40388
432;-15860;-2896;40560
432;-15860;-2896;40732
460;-15784;-2864;40912
460;-15784;-2864;41084
460;-15784;-2864;41256
460;-15784;-2864;41428
460;-15784;-2864;41600
484;-15780;-2836;41772
484;-15780;-2836;41948
484;-15780;-2836;42120
484;-15780;-2836;42292
484;-15780;-2836;42464
484;-15780;-2836;42640
512;-15888;-2836;42812
512;-15888;-2836;42988
512;-15888;-2836;43160
512;-15888;-2836;43332
512;-15888;-2836;43504
512;-15888;-2836;43676
488;-15900;-2832;43848
488;-15900;-2832;44028
488;-15900;-2832;44200
488;-15900;-2832;44372
488;-15900;-2832;44544
488;-15900;-2832;44716
472;-15832;-2860;44888
472;-15832;-2860;45068
472;-15832;-2860;45240
472;-15832;-2860;45412
472;-15832;-2860;45584
544;-15836;-2856;45756
544;-15836;-2856;45928
544;-15836;-2856;46108
544;-15836;-2856;46280
544;-15836;-2856;46452
544;-15836;-2856;46624
556;-15856;-2800;46796
556;-15856;-2800;46968
556;-15856;-2800;47144
556;-15856;-2800;47316
556;-15856;-2800;47492
556;-15856;-2800;47664
520;-15820;-2772;47836
520;-15820;-2772;48012
520;-15820;-2772;48184
520;-15820;-2772;48356
520;-15820;-2772;48528
520;-15820;-2772;48700
528;-15776;-2792;48872
528;-15776;-2792;49052
528;-15776;-2792;49224
528;-15776;-2792;49396
528;-15776;-2792;49568
496;-15804;-2812;49740
496;-15804;-2812;49912
496;-15804;-2812;50092
496;-15804;-2812;50264
496;-15804;-2812;50436
496;-15804;-2812;50608
464;-15816;-2832;50780
464;-15816;-2832;50952
464;-15816;-2832;51132
464;-15816;-2832;51304
464;-15816;-2832;51476
464;-15816;-2832;51648
428;-15872;-2820;51820
428;-15872;-2820;51992
428;-15872;-2820;52168
428;-15872;-2820;52340
428;-15872;-2820;52512
428;-15872;-2820;52684
436;-15904;-2764;52860
436;-15904;-2764;53032
436;-15904;-2764;53208
436;-15904;-2764;53380
436;-15904;-2764;53552
436;-15904;-2764;53724
508;-15888;-2808;53896
508;-15888;-2808;54068
508;-15888;-2808;54248
508;-15888;-2808;54420
508;-15888;-2808;54592
468;-15888;-2820;54764
468;-15888;-2820;54936
468;-15888;-2820;55108
468;-15888;-2820;55288
468;-15888;-2820;55460
468;-15888;-2820;55632
452;-15860;-2880;55804
452;-15860;-2880;55976
452;-15860;-2880;56148
452;-15860;-2880;56328
452;-15860;-2880;56500
452;-15860;-2880;56672
500;-15804;-2932;56844
500;-15804;-2932;57016
500;-15804;-2932;57188
500;-15804;-2932;57364
500;-15804;-2932;57536
500;-15804;-2932;57708
476;-15840;-2896;57880
476;-15840;-2896;58056
476;-15840;-2896;58228
476;-15840;-2896;58404
476;-15840;-2896;58576
488;-15904;-2816;58748
488;-15904;-2816;58920
488;-15904;-2816;59092
488;-15904;-2816;59272
488;-15904;-2816;59444
488;-15904;-2816;59616
496;-15904;-2736;59788
496;-15904;-2736;59960
496;-15904;-2736;60132
496;-15904;-2736;60312
496;-15904;-2736;60484
496;-15904;-2736;60656
440;-15924;-2696;60828
440;-15924;-2696;61000
440;-15924;-2696;61172
440;-15924;-2696;61348
440;-15924;-2696;61524
440;-15924;-2696;61696
444;-15924;-2752;61868
444;-15924;-2752;62040
444;-15924;-2752;62212
444;-15924;-2752;62388
444;-15924;-2752;62560
484;-15920;-2756;62732
484;-15920;-2756;62904
484;-15920;-2756;63076
484;-15920;-2756;63252
484;-15920;-2756;63428
484;-15920;-2756;63600
496;-15880;-2668;63772
496;-15880;-2668;63944
496;-15880;-2668;64116
496;-15880;-2668;64288
496;-15880;-2668;64468
496;-15880;-2668;64640
500;-15796;-2656;64812
500;-15796;-2656;64984
500;-15796;-2656;65156
500;-15796;-2656;65328
500;-15796;-2656;65508
500;-15796;-2656;144
500;-15784;-2672;316
500;-15784;-2672;488
500;-15784;-2672;660
500;-15784;-2672;832
500;-15784;-2672;1008
500;-15784;-2672;1180
480;-15836;-2648;1352
480;-15836;-2648;1528
480;-15836;-2648;1700
480;-15836;-2648;1872
480;-15836;-2648;2048
488;-15872;-2616;2220
488;-15872;-2616;2392
488;-15872;-2616;2564
488;-15872;-2616;2736
488;-15872;-2616;2908
488;-15872;-2616;3088
512;-15896;-2624;3260
512;-15896;-2624;3432
512;-15896;-2624;3604
512;-15896;-2624;3776
512;-15896;-2624;3948
512;-15896;-2624;4128
496;-15848;-2648;4300
496;-15848;-2648;4472
496;-15848;-2648;4644
496;-15848;-2648;4816
496;-15848;-2648;4988
496;-15848;-2648;5168
500;-15864;-2576;5340
500;-15864;-2576;5512
500;-15864;-2576;5684
500;-15864;-2576;5856
500;-15864;-2576;6032
472;-15936;-2552;6204
472;-15936;-2552;6376
472;-15936;-2552;6548
472;-15936;-2552;6724
472;-15936;-2552;6896
472;-15936;-2552;7072
456;-15904;-2648;7244
456;-15904;-2648;7416
456;-15904;-2648;7588
456;-15904;-2648;7760
456;-15904;-2648;7932
456;-15904;-2648;8112
472;-15840;-2648;8284
472;-15840;-2648;8456
472;-15840;-2648;8628
472;-15840;-2648;8800
472;-15840;-2648;8972
472;-15840;-2648;9152
480;-15828;-2568;9324
480;-15828;-2568;9496
480;-15828;-2568;9668
480;-15828;-2568;9840
480;-15828;-2568;10012
504;-15808;-2572;10192
504;-15808;-2572;10364
504;-15808;-2572;10536
504;-15808;-2572;10708
504;-15808;-2572;10880
504;-15808;-2572;11052
488;-15832;-2596;11228
488;-15832;-2596;11400
488;-15832;-2596;11572
488;-15832;-2596;11744
488;-15832;-2596;11920
488;-15832;-2596;12092
472;-15900;-2592;12268
472;-15900;-2592;12440
472;-15900;-2592;12612
472;-15900;-2592;12784
472;-15900;-2592;12956
472;-15900;-2592;13128
528;-15900;-2548;13308
528;-15900;-2548;13480
528;-15900;-2548;13652
528;-15900;-2548;13824
528;-15900;-2548;13996
528;-15900;-2548;14168
536;-15876;-2480;14348
536;-15876;-2480;14520
536;-15876;-2480;14692
536;-15876;-2480;14864
536;-15876;-2480;15036
500;-15900;-2508;15208
500;-15900;-2508;15388
500;-15900;-2508;15560
500;-15900;-2508;15732
500;-15900;-2508;15904
500;-15900;-2508;16076
460;-15916;-2464;16248
460;-15916;-2464;16424
460;-15916;-2464;16596
460;-15916;-2464;16768
460;-15916;-2464;16940
460;-15916;-2464;17112
416;-15884;-2432;17292
416;-15884;-2432;17464
416;-15884;-2432;17636
416;-15884;-2432;17808
416;-15884;-2432;17980
416;-15884;-2432;18152
484;-15896;-2484;18332
484;-15896;-2484;18504
484;-15896;-2484;18676
484;-15896;-2484;18848
484;-15896;-2484;19020
512;-15896;-2524;19192
512;-15896;-2524;19372
512;-15896;-2524;19544
512;-15896;-2524;19716
512;-15896;-2524;19888
512;-15896;-2524;20060
472;-15896;-2472;20232
472;-15896;-2472;20412
472;-15896;-2472;20584
472;-15896;-2472;20756
472;-15896;-2472;20928
472;-15896;-2472;21100
436;-15892;-2372;21272
436;-15892;-2372;21448
436;-15892;-2372;21620
436;-15892;-2372;21792
436;-15892;-2372;21964
436;-15892;-2372;22140
440;-15876;-2396;22312
440;-15876;-2396;22488
440;-15876;-2396;22660
440;-15876;-2396;22832
440;-15876;-2396;23004
484;-15872;-2360;23176
484;-15872;-2360;23348
484;-15872;-2360;23528
484;-15872;-2360;23700
484;-15872;-2360;23872
484;-15872;-2360;24044
516;-15872;-2284;24216
516;-15872;-2284;24388
516;-15872;-2284;24568
516;-15872;-2284;24740
516;-15872;-2284;24912
516;-15872;-2284;25084
556;-15860;-2304;25256
556;-15860;-2304;25428
556;-15860;-2304;25608
556;-15860;-2304;25780
556;-15860;-2304;25952
556;-15860;-2304;26124
568;-15864;-2236;26296
568;-15864;-2236;26468
568;-15864;-2236;26644
568;-15864;-2236;26816
568;-15864;-2236;26988
568;-15864;-2236;27160
528;-15824;-2116;27332
528;-15824;-2116;27508
528;-15824;-2116;27684
528;-15824;-2116;27856
528;-15824;-2116;28028
520;-15780;-2148;28200
520;-15780;-2148;28372
520;-15780;-2148;28552
520;-15780;-2148;28724
520;-15780;-2148;28896
520;-15780;-2148;29068
520;-15804;-2176;29240
520;-15804;-2176;29412
520;-15804;-2176;29592
520;-15804;-2176;29764
520;-15804;-2176;29936
520;-15804;-2176;30108
504;-15796;-2176;30280
504;-15796;-2176;30452
504;-15796;-2176;30628
504;-15796;-2176;30800
504;-15796;-2176;30976
504;-15796;-2176;31148
496;-15788;-2236;31320
496;-15788;-2236;31492
496;-15788;-2236;31668
496;-15788;-2236;31840
496;-15788;-2236;32012
500;-15868;-2184;32184
500;-15868;-2184;32356
500;-15868;-2184;32528
500;-15868;-2184;32708
500;-15868;-2184;32880
500;-15868;-2184;33052
484;-15936;-2076;33224
484;-15936;-2076;33396
484;-15936;-2076;33568
484;-15936;-2076;33748
484;-15936;-2076;33920
484;-15936;-2076;34092
468;-15924;-2052;34264
468;-15924;-2052;34436
468;-15924;-2052;34608
468;-15924;-2052;34788
468;-15924;-2052;34960
468;-15924;-2052;35132
472;-15888;-2132;35304
472;-15888;-2132;35476
472;-15888;-2132;35648
472;-15888;-2132;35824
472;-15888;-2132;35996
448;-15872;-2164;36172
448;-15872;-2164;36344
448;-15872;-2164;36516
448;-15872;-2164;36688
448;-15872;-2164;36864
448;-15872;-2164;37036
456;-15828;-2176;37208
456;-15828;-2176;37380
456;-15828;-2176;37552
456;-15828;-2176;37724
456;-15828;-2176;37904
456;-15828;-2176;38076
544;-15804;-2236;38248
544;-15804;-2236;38420
544;-15804;-2236;38592
544;-15804;-2236;38764
544;-15804;-2236;38944
544;-15804;-2236;39116
548;-15844;-2160;39288
548;-15844;-2160;39460
548;-15844;-2160;39632
548;-15844;-2160;39804
548;-15844;-2160;39984
548;-15844;-2160;40156
488;-15872;-2140;40328
488;-15872;-2140;40500
488;-15872;-2140;40672
488;-15872;-2140;40848
488;-15872;-2140;41020
492;-15864;-2196;41192
492;-15864;-2196;41368
492;-15864;-2196;41540
492;-15864;-2196;41712
492;-15864;-2196;41888
492;-15864;-2196;42060
480;-15848;-2164;42232
480;-15848;-2164;42404
480;-15848;-2164;42576
480;-15848;-2164;42748
480;-15848;-2164;42928
480;-15848;-2164;43100
488;-15884;-2124;43272
488;-15884;-2124;43444
488;-15884;-2124;43616
488;-15884;-2124;43788
488;-15884;-2124;43968
488;-15884;-2124;44140
472;-15896;-2176;44312
472;-15896;-2176;44484
472;-15896;-2176;44656
472;-15896;-2176;44828
472;-15896;-2176;45008
476;-15820;-2264;45180
476;-15820;-2264;45352
476;-15820;-2264;45524
476;-15820;-2264;45696
476;-15820;-2264;45868
476;-15820;-2264;46044
508;-15828;-2232;46216
508;-15828;-2232;46388
508;-15828;-2232;46560
508;-15828;-2232;46736
508;-15828;-2232;46908
508;-15828;-2232;47084
468;-15912;-2212;47256
468;-15912;-2212;47428
468;-15912;-2212;47600
468;-15912;-2212;47772
468;-15912;-2212;47944
468;-15912;-2212;48124
420;-15892;-2228;48296
420;-15892;-2228;48468
420;-15892;-2228;48640
420;-15892;-2228;48812
420;-15892;-2228;48984
472;-15864;-2264;49164
472;-15864;-2264;49336
472;-15864;-2264;49508
472;-15864;-2264;49680
472;-15864;-2264;49852
472;-15864;-2264;50024
512;-15848;-2248;50204
512;-15848;-2248;50376
512;-15848;-2248;50548
512;-15848;-2248;50720
512;-15848;-2248;50892
512;-15848;-2248;51064
528;-15868;-2184;51240
528;-15868;-2184;51412
528;-15868;-2184;51584
528;-15868;-2184;51756
528;-15868;-2184;51932
528;-15868;-2184;52108
568;-15832;-2188;52280
568;-15832;-2188;52452
568;-15832;-2188;52624
568;-15832;-2188;52796
568;-15832;-2188;52968
568;-15832;-2188;53148
544;-15800;-2212;53320
544;-15800;-2212;53492
544;-15800;-2212;53664
544;-15800;-2212;53836
544;-15800;-2212;54008
476;-15820;-2212;54188
476;-15820;-2212;54360
476;-15820;-2212;54532
476;-15820;-2212;54704
476;-15820;-2212;54876
476;-15820;-2212;55048
496;-15844;-2276;55224
496;-15844;-2276;55400
496;-15844;-2276;55572
496;-15844;-2276;55744
496;-15844;-2276;55916
496;-15844;-2276;56088
528;-15900;-2356;56264
528;-15900;-2356;56436
528;-15900;-2356;56608
528;-15900;-2356;56780
528;-15900;-2356;56952
528;-15900;-2356;57128
508;-15896;-2288;57304
508;-15896;-2288;57476
508;-15896;-2288;57648
508;-15896;-2288;57820
508;-15896;-2288;57992
520;-15820;-2224;58164
520;-15820;-2224;58344
520;-15820;-2224;58516
520;-15820;-2224;58688
520;-15820;-2224;58860
520;-15820;-2224;59032
532;-15784;-2200;59204
532;-15784;-2200;59384
532;-15784;-2200;59556
532;-15784;-2200;59728
532;-15784;-2200;59900
532;-15784;-2200;60072
504;-15868;-2180;60244
504;-15868;-2180;60420
504;-15868;-2180;60596
504;-15868;-2180;60768
504;-15868;-2180;60940
504;-15868;-2180;61112
460;-15892;-2204;61284
460;-15892;-2204;61460
460;-15892;-2204;61632
460;-15892;-2204;61804
460;-15892;-2204;61976
436;-15872;-2204;62148
436;-15872;-2204;62320
436;-15872;-2204;62500
436;-15872;-2204;62672
436;-15872;-2204;62844
436;-15872;-2204;63016
452;-15876;-2140;63188
452;-15876;-2140;63368
452;-15876;-2140;63540
452;-15876;-2140;63712
452;-15876;-2140;63884
452;-15876;-2140;64056
452;-15848;-2132;64228
452;-15848;-2132;64408
452;-15848;-2132;64580
452;-15848;-2132;64752
452;-15848;-2132;64924
452;-15848;-2132;65096
480;-15860;-2240;65268
480;-15860;-2240;65444
480;-15860;-2240;84
480;-15860;-2240;256
480;-15860;-2240;428
480;-15860;-2240;600
496;-15860;-2308;772
496;-15860;-2308;948
496;-15860;-2308;1120
496;-15860;-2308;1292
496;-15860;-2308;1464
464;-15860;-2300;1636
464;-15860;-2300;1812
464;-15860;-2300;1988
464;-15860;-2300;2160
464;-15860;-2300;2332
464;-15860;-2300;2504
476;-15904;-2248;2676
476;-15904;-2248;2848
476;-15904;-2248;3028
476;-15904;-2248;3200
476;-15904;-2248;3372
476;-15904;-2248;3544
516;-15864;-2248;3716
516;-15864;-2248;3888
516;-15864;-2248;4068
516;-15864;-2248;4240
516;-15864;-2248;4412
516;-15864;-2248;4584
